code,name,req,score,row
A08303,哈尔滨工业大学第03组,666,251,A08303 | 哈尔滨工业大学第03组 | 666 | 251 | 134 | 140 | 87 | 95 | 93 | 1
A08304,哈尔滨工业大学第04组,656,249,A08304 | 哈尔滨工业大学第04组 | 656 | 249 | 137 | 137 | 82 | 96 | 92 | 3
A08305,哈尔滨工业大学第05组,不限,623,A08305 | 哈尔滨工业大学第05组 | 不限 | 623 | 240 | 121 | 139 | 69 | 88 | 87 | 4
A08306,哈尔滨工业大学第06组,不限,605,A08306 | 哈尔滨工业大学第06组 | 不限 | 605 | 230 | 117 | 124 | 75 | 92 | 84
A08307,哈尔滨工业大学第07组,化,621,A08307 | 哈尔滨工业大学第07组 | 化 | 621 | 237 | 122 | 115 | 91 | 92 | 86 | 2
A08308,哈尔滨工业大学第08组,化,618,A08308 | 哈尔滨工业大学第08组 | 化 | 618 | 238 | 127 | 125 | 79 | 90 | 86 | 13
A08309,哈尔滨工业大学第09组,化,609,A08309 | 哈尔滨工业大学第09组 | 化 | 609 | 242 | 128 | 132 | 80 | 82 | 73 | 8
A08310,哈尔滨工业大学第10组,化,621,A08310 | 哈尔滨工业大学第10组 | 化 | 621 | 234 | 129 | 135 | 63 | 95 | 94 | 民族班
A08311,哈尔滨工业大学第11组,化,615,A08311 | 哈尔滨工业大学第11组 | 化 | 615 | 225 | 115 | 133 | 67 | 91 | 89 | 国家专项计划
A08505,哈尔滨工程大学第05组,化,612,A08505 | 哈尔滨工程大学第05组 | 化 | 612 | 230 | 123 | 137 | 73 | 89 | 83
A08506,哈尔滨工程大学第06组,化,624,A08506 | 哈尔滨工程大学第06组 | 化 | 624 | 248 | 130 | 132 | 70 | 87 | 87
A08507,哈尔滨工程大学第07组,化,622,A08507 | 哈尔滨工程大学第07组 | 化 | 622 | 236 | 123 | 129 | 70 | 94 | 93 | 15
A08508,哈尔滨工程大学第08组,化,622,A08508 | 哈尔滨工程大学第08组 | 化 | 622 | 234 | 117 | 128 | 74 | 97 | 89 | 3
A08509,哈尔滨工程大学第09组,化,622,A08509 | 哈尔滨工程大学第09组 | 化 | 622 | 233 | 123 | 135 | 73 | 95 | 86 | 10
A08510,哈尔滨工程大学第10组,化,621,A08510 | 哈尔滨工程大学第10组 | 化 | 621 | 214 | 115 | 141 | 81 | 94 | 91
A08511,哈尔滨工程大学第11组,化,622,A08511 | 哈尔滨工程大学第11组 | 化 | 622 | 241 | 126 | 123 | 74 | 94 | 90
A08512,哈尔滨工程大学第12组,化,621,A08512 | 哈尔滨工程大学第12组 | 化 | 621 | 240 | 125 | 137 | 77 | 84 | 83
F47701,锦州医科大学第01组,化,534,F47701 | 锦州医科大学第01组 | 化 | 534 | 221 | 111 | 82 | 63 | 85 | 83 | 8
F47702,锦州医科大学第02组,化,502,F47702 | 锦州医科大学第02组 | 化 | 502 | 185 | 98 | 102 | 53 | 84 | 78 | 12
F47703,锦州医科大学第03组,生,483,F47703 | 锦州医科大学第03组 | 生 | 483 | 170 | 90 | 116 | 42 | 78 | 77
F47801,大连医科大学第01组,化,580,F47801 | 大连医科大学第01组 | 化 | 580 | 247 | 125 | 115 | 58 | 81 | 79
F47802,大连医科大学第02组,化,615,F47802 | 大连医科大学第02组 | 化 | 615 | 223 | 114 | 136 | 77 | 93 | 86 | 16
F47803,大连医科大学第03组,化,599,F47803 | 大连医科大学第03组 | 化 | 599 | 230 | 117 | 118 | 73 | 94 | 84 | 13
F47804,大连医科大学第04组,化,541,F47804 | 大连医科大学第04组 | 化 | 541 | 196 | 103 | 121 | 59 | 84 | 81 | 29 | 国家专项计划
F47805,大连医科大学第05组,化,538,F47805 | 大连医科大学第05组 | 化 | 538 | 198 | 99 | 121 | 50 | 88 | 81 | 7 | 国家专项计划
F47901,辽宁中医药大学第01组,化,512,F47901 | 辽宁中医药大学第01组 | 化 | 512 | 200 | 116 | 81 | 70 | 81 | 80 | 9
F48001,沈阳药科大学第01组,化,547,F48001 | 沈阳药科大学第01组 | 化 | 547 | 214 | 120 | 110 | 60 | 84 | 79 | 5
F48002,沈阳药科大学第02组,化,531,F48002 | 沈阳药科大学第02组 | 化 | 531 | 201 | 112 | 129 | 46 | 83 | 72 | 2
F48003,沈阳药科大学第03组,化,593,F48003 | 沈阳药科大学第03组 | 化 | 593 | 239 | 133 | 114 | 70 | 92 | 78 | 11
F48004,沈阳药科大学第04组,化,533,F48004 | 沈阳药科大学第04组 | 化 | 533 | 203 | 102 | 85 | 65 | 87 | 83 | 国家专项计划
F48005,沈阳药科大学第05组,化,470,F48005 | 沈阳药科大学第05组 | 化 | 470 | 196 | 106 | 98 | 43 | 68 | 65 | 国家专项计划
F48102,沈阳医学院第02组,化,516,F48102 | 沈阳医学院第02组 | 化 | 516 | 203 | 114 | 100 | 68 | 74 | 71 | 8
F48103,沈阳医学院第03组,化,495,F48103 | 沈阳医学院第03组 | 化 | 495 | 198 | 106 | 78 | 62 | 85 | 72 | 14
F48104,沈阳医学院第04组,化,497,F48104 | 沈阳医学院第04组 | 化 | 497 | 192 | 99 | 98 | 53 | 89 | 65 | 22
F48105,沈阳医学院第05组,生,522,F48105 | 沈阳医学院第05组 | 生 | 522 | 183 | 98 | 128 | 41 | 86 | 84 | 10 | 护理类
F48202,辽宁师范大学第02组,不限,538,F48202 | 辽宁师范大学第02组 | 不限 | 538 | 203 | 102 | 109 | 53 | 89 | 84 | 10
F48203,辽宁师范大学第03组,化,529,F48203 | 辽宁师范大学第03组 | 化 | 529 | 203 | 110 | 87 | 71 | 87 | 81 | 5
F48403,渤海大学第03组,不限,508,F48403 | 渤海大学第03组 | 不限 | 508 | 202 | 111 | 122 | 41 | 73 | 70 | 8
F48404,渤海大学第04组,不限,518,F48404 | 渤海大学第04组 | 不限 | 518 | 210 | 109 | 88 | 56 | 86 | 78 | 8
F48405,渤海大学第05组,化,532,F48405 | 渤海大学第05组 | 化 | 532 | 200 | 108 | 108 | 57 | 85 | 82 | 21
F48406,渤海大学第06组,化,515,F48406 | 渤海大学第06组 | 化 | 515 | 209 | 106 | 74 | 61 | 89 | 82 | 2
F48407,渤海大学第07组,化,515,F48407 | 渤海大学第07组 | 化 | 515 | 201 | 108 | 110 | 54 | 79 | 71 | 5
F48503,鞍山师范学院第03组,不限,495,F48503 | 鞍山师范学院第03组 | 不限 | 495 | 177 | 89 | 92 | 54 | 88 | 84 | 9
F48504,鞍山师范学院第04组,不限,480,F48504 | 鞍山师范学院第04组 | 不限 | 480 | 195 | 101 | 108 | 31 | 81 | 65 | 4
F48604,大连外国语大学第04组,不限,532,F48604 | 大连外国语大学第04组 | 不限 | 532 | 221 | 120 | 104 | 40 | 89 | 78 | 1
F48605,大连外国语大学第05组,不限,540,F48605 | 大连外国语大学第05组 | 不限 | 540 | 200 | 101 | 132 | 54 | 79 | 75 | 22
F48606,大连外国语大学第06组,政,527,F48606 | 大连外国语大学第06组 | 政 | 527 | 201 | 109 | 105 | 44 | 90 | 87 | 5
F48705,东北财经大学第05组,不限,579,F48705 | 东北财经大学第05组 | 不限 | 579 | 216 | 109 | 127 | 69 | 85 | 82 | 8
F48706,东北财经大学第06组,不限,565,F48706 | 东北财经大学第06组 | 不限 | 565 | 206 | 108 | 126 | 60 | 90 | 83 | 12
F48707,东北财经大学第07组,不限,562,F48707 | 东北财经大学第07组 | 不限 | 562 | 209 | 111 | 131 | 55 | 88 | 79 | 20
F48708,东北财经大学第08组,不限,554,F48708 | 东北财经大学第08组 | 不限 | 554 | 201 | 107 | 126 | 52 | 88 | 77 | 8 | 国家专项计划
F48801,沈阳体育学院第01组,不限,493,F48801 | 沈阳体育学院第01组 | 不限 | 493 | 186 | 109 | 113 | 44 | 90 | 60
F48802,沈阳体育学院第02组,不限,481,F48802 | 沈阳体育学院第02组 | 不限 | 481 | 198 | 108 | 68 | 49 | 92 | 74
F48803,沈阳体育学院第03组,不限,482,F48803 | 沈阳体育学院第03组 | 不限 | 482 | 177 | 93 | 107 | 42 | 84 | 72 | 5
F49102,沈阳大学第02组,化,509,F49102 | 沈阳大学第02组 | 化 | 509 | 218 | 114 | 86 | 66 | 71 | 68 | 5
F49203,大连大学第03组,个限,527,F49203 | 大连大学第03组 | 个限 | 527 | 223 | 112 | 92 | 43 | 82 | 77 | 6
F49204,大连大学第04组,化,532,F49204 | 大连大学第04组 | 化 | 532 | 196 | 99 | 103 | 71 | 84 | 78 | 3
F49205,大连大学第05组,化,523,F49205 | 大连大学第05组 | 化 | 523 | 200 | 104 | 87 | 57 | 89 | 80
F49206,大连大学第06组,化,539,F49206 | 大连大学第06组 | 化 | 539 | 205 | 114 | 131 | 54 | 79 | 70 | 6
F49207,大连大学第07组,不限,489,F49207 | 大连大学第07组 | 不限 | 489 | 189 | 95 | 98 | 60 | 74 | 68
F49208,大连大学第08组,化,562,F49208 | 大连大学第08组 | 化 | 562 | 190 | 97 | 133 | 59 | 91 | 79 | 21 | 国家专项计划
F49301,辽宁科技学院第01组,化,518,F49301 | 辽宁科技学院第01组 | 化 | 518 | 203 | 106 | 96 | 52 | 85 | 82 | 12
F49501,沈阳工程学院第01组,化,565,F49501 | 沈阳工程学院第01组 | 化 | 565 | 235 | 121 | 65 | 78 | 94 | 93 | 8
F49701,营口理工学院第01组,不限,478,F49701 | 营口理工学院第01组 | 不限 | 478 | 187 | 96 | 101 | 41 | 75 | 74 | 10
F49702,营口理工学院第02组,化,502,F49702 | 营口理工学院第02组 | 化 | 502 | 195 | 100 | 59 | 62 | 89 | 87 | 19
F52602,辽宁对外经贸学院第02组,不限,431,F52602 | 辽宁对外经贸学院第02组 | 不限 | 431 | 174 | 102 | 113 | 26 | 66 | 52 | 1
F53101,大连工业大学艺术与信息工程学院第01组,不限,436,F53101 | 大连工业大学艺术与信息工程学院第01组 | 不限 | 436 | 183 | 92 | 72 | 39 | 72 | 70 | 22
F53102,大连工业大学艺术与信息工程学院第02组,化,432,F53102 | 大连工业大学艺术与信息工程学院第02组 | 化 | 432 | 195 | 102 | 28 | 54 | 83 | 72
F53302,沈阳城市建设学院第02组,不限,437,F53302 | 沈阳城市建设学院第02组 | 不限 | 437 | 182 | 95 | 85 | 42 | 69 | 59
F53303,沈阳城市建设学院第03组,化,440,F53303 | 沈阳城市建设学院第03组 | 化 | 440 | 167 | 96 | 101 | 40 | 69 | 63 | 1
F53501,大连医科大学中山学院第01组,不限,465,F53501 | 大连医科大学中山学院第01组 | 不限 | 465 | 173 | 89 | 124 | 35 | 68 | 65 | 33
F53502,大连医科大学中山学院第02组,不限,464,F53502 | 大连医科大学中山学院第02组 | 不限 | 464 | 159 | 88 | 102 | 57 | 75 | 71 | 6
F53503,大连医科大学中山学院第03组,化,480,F53503 | 大连医科大学中山学院第03组 | 化 | 480 | 197 | 101 | 98 | 46 | 73 | 66 | 23
F53504,大连医科大学中山学院第04组,化,451,F53504 | 大连医科大学中山学院第04组 | 化 | 451 | 183 | 95 | 89 | 33 | 85 | 61 | 4
F53505,大连医科大学中山学院第05组,化,486,F53505 | 大连医科大学中山学院第05组 | 化 | 486 | 217 | 110 | 65 | 45 | 84 | 75 | 28
F53601,锦州医科大学医疗学院第01组,化,471,F53601 | 锦州医科大学医疗学院第01组 | 化 | 471 | 174 | 89 | 86 | 45 | 90 | 76 | 13
F53602,锦州医科大学医疗学院第02组,化,443,F53602 | 锦州医科大学医疗学院第02组 | 化 | 443 | 182 | 110 | 89 | 33 | 76 | 63 | 12
F53703,辽宁师范大学海华学院第03组,不限,452,F53703 | 辽宁师范大学海华学院第03组 | 不限 | 452 | 184 | 100 | 70 | 41 | 84 | 73
F53704,辽宁师范大学海华学院第04组,化,447,F53704 | 辽宁师范大学海华学院第04组 | 化 | 447 | 181 | 96 | 97 | 41 | 66 | 62 | 31
F53902,大连财经学院第02组,不限,451,F53902 | 大连财经学院第02组 | 不限 | 451 | 188 | 94 | 90 | 49 | 67 | 57 | 8
F54501,辽宁何氏医学院第01组,化,429,F54501 | 辽宁何氏医学院第01组 | 化 | 429 | 172 | 88 | 77 | 32 | 82 | 66
F54701,大连东软信息学院第01组,不限,426,F54701 | 大连东软信息学院第01组 | 不限 | 426 | 145 | 78 | 85 | 43 | 79 | 74
F54702,大连东软信息学院第02组,不限,133,F54702 | 大连东软信息学院第02组 | 不限 | 133 | 195 | 108 | 50 | 38 | 84 | 66
F54703,大连东软信息学院第03组,化,426,F54703 | 大连东软信息学院第03组 | 化 | 426 | 170 | 94 | 36 | 56 | 85 | 79
F57902,延边大学第02组,不限,570,F57902 | 延边大学第02组 | 不限 | 570 | 223 | 112 | 122 | 58 | 88 | 79
F57903,延边大学第03组,化,572,F57903 | 延边大学第03组 | 化 | 572 | 227 | 115 | 90 | 74 | 92 | 89 | 11
F57904,延边大学第04组,生,579,F57904 | 延边大学第04组 | 生 | 579 | 236 | 128 | 114 | 63 | 85 | 81
F57905,延边大学第05组,化,540,F57905 | 延边大学第05组 | 化 | 540 | 200 | 100 | 120 | 55 | 84 | 81
F57906,延边大学第06组,化,560,F57906 | 延边大学第06组 | 化 | 560 | 205 | 111 | 97 | 82 | 88 | 88 | 25 | 国家专项计划
F57907,延边大学第07组,地,553,F57907 | 延边大学第07组 | 地 | 553 | 212 | 110 | 118 | 58 | 87 | 78 | 国家专项计划
F58003,长春理工大学第03组,个限,544,F58003 | 长春理工大学第03组 | 个限 | 544 | 211 | 110 | 115 | 49 | 85 | 84 | 14
F58004,长春理工大学第04组,化,569,F58004 | 长春理工大学第04组 | 化 | 569 | 218 | 112 | 124 | 63 | 86 | 78
F58005,长春理工大学第05组,化,581,F58005 | 长春理工大学第05组 | 化 | 581 | 215 | 114 | 127 | 66 | 92 | 81 | 5
F58006,长春理工大学第06组,化和生,555,F58006 | 长春理工大学第06组 | 化和生 | 555 | 205 | 108 | 127 | 50 | 87 | 86 | 3
F58007,长春理工大学第07组,化,547,F58007 | 长春理工大学第07组 | 化 | 547 | 212 | 114 | 104 | 68 | 82 | 81 | 3
F58008,长春理工大学第08组,化,568,F58008 | 长春理工大学第08组 | 化 | 568 | 224 | 113 | 109 | 58 | 92 | 85 | 4
F58009,长春理工大学第09组,化,581,F58009 | 长春理工大学第09组 | 化 | 581 | 219 | 113 | 128 | 69 | 88 | 77 | 30
F58010,长春理工大学第10组,不限,523,F58010 | 长春理工大学第10组 | 不限 | 523 | 204 | 109 | 87 | 57 | 85 | 80 | 国家专项计划
F58011,长春理工大学第11组,化,568,F58011 | 长春理工大学第11组 | 化 | 568 | 221 | 116 | 119 | 50 | 86 | 82 | 19 | 国家专项计划
F58101,东北电力大学第01组,化,562,F58101 | 东北电力大学第01组 | 化 | 562 | 219 | 112 | 116 | 53 | 89 | 85
F58102,东北电力大学第02组,化,570,F58102 | 东北电力大学第02组 | 化 | 570 | 211 | 118 | 119 | 71 | 85 | 84
F58103,东北电力大学第03组,化,583,F58103 | 东北电力大学第03组 | 化 | 583 | 228 | 127 | 103 | 71 | 92 | 89
F58201,长春工业大学第01组,不限,507,F58201 | 长春工业大学第01组 | 不限 | 507 | 204 | 111 | 114 | 51 | 72 | 66 | 2
F58202,长春工业大学第02组,化,518,F58202 | 长春工业大学第02组 | 化 | 518 | 202 | 102 | 104 | 47 | 84 | 81 | 1
F58203,长春工业大学第03组,不限,513,F58203 | 长春工业大学第03组 | 不限 | 513 | 204 | 102 | 102 | 47 | 85 | 75 | 29
F58204,长春工业大学第04组,化,527,F58204 | 长春工业大学第04组 | 化 | 527 | 202 | 106 | 116 | 45 | 84 | 80 | 10
F58302,吉林建筑大学第02组,不限,489,F58302 | 吉林建筑大学第02组 | 不限 | 489 | 204 | 106 | 79 | 56 | 85 | 65 | 8
F58303,吉林建筑大学第03组,化,479,F58303 | 吉林建筑大学第03组 | 化 | 479 | 195 | 105 | 104 | 43 | 73 | 64 | 3
F58304,吉林建筑大学第04组,生和地,480,F58304 | 吉林建筑大学第04组 | 生和地 | 480 | 196 | 104 | 99 | 27 | 75 | 73 | 2
F58305,吉林建筑大学第05组,不限,469,F58305 | 吉林建筑大学第05组 | 不限 | 469 | 190 | 101 | 102 | 37 | 78 | 62 | 3
F58306,吉林建筑大学第06组,化,475,F58306 | 吉林建筑大学第06组 | 化 | 475 | 193 | 105 | 103 | 44 | 69 | 66 | 14
F58401,吉林化工大学第01组,不限,488,F58401 | 吉林化工大学第01组 | 不限 | 488 | 183 | 96 | 95 | 57 | 82 | 71
F58402,吉林化工大学第02组,化,489,F58402 | 吉林化工大学第02组 | 化 | 489 | 195 | 109 | 75 | 51 | 89 | 79 | 10
F58503,吉林农业大学第03组,不限,503,F58503 | 吉林农业大学第03组 | 不限 | 503 | 185 | 101 | 102 | 64 | 76 | 66
F58504,吉林农业大学第04组,化,515,F58504 | 吉林农业大学第04组 | 化 | 515 | 183 | 106 | 118 | 52 | 83 | 79 | 1
F58505,吉林农业大学第05组,化和生,495,F58505 | 吉林农业大学第05组 | 化和生 | 495 | 197 | 102 | 88 | 52 | 81 | 77 | 5
F58506,吉林农业大学第06组,化,477,F58506 | 吉林农业大学第06组 | 化 | 477 | 205 | 125 | 50 | 58 | 84 | 80 | 17 | 国家专项计划
F58601,长春中医药大学第01组,不限,529,F58601 | 长春中医药大学第01组 | 不限 | 529 | 185 | 107 | 109 | 58 | 93 | 84 | 5
F58602,长春中医药大学第02组,化,495,F58602 | 长春中医药大学第02组 | 化 | 495 | 210 | 106 | 98 | 52 | 77 | 58 | 1
F58702,北华大学第02组,不限,470,F58702 | 北华大学第02组 | 不限 | 470 | 191 | 102 | 108 | 41 | 68 | 62 | 5
F58703,北华大学第03组,化,512,F58703 | 北华大学第03组 | 化 | 512 | 185 | 102 | 115 | 56 | 77 | 69 | 20
F58704,北华大学第04组,化和生,525,F58704 | 北华大学第04组 | 化和生 | 525 | 211 | 112 | 104 | 59 | 72 | 69 | 11
F58802,通化师范学院第02组,不限,485,F58802 | 通化师范学院第02组 | 不限 | 485 | 198 | 101 | 100 | 50 | 69 | 68
F58803,通化师范学院第03组,化,487,F58803 | 通化师范学院第03组 | 化 | 487 | 185 | 94 | 87 | 55 | 81 | 79
F58904,吉林师范大学第04组,不限,498,F58904 | 吉林师范大学第04组 | 不限 | 498 | 188 | 101 | 105 | 47 | 86 | 72
F58905,吉林师范大学第05组,化,509,F58905 | 吉林师范大学第05组 | 化 | 509 | 189 | 101 | 102 | 56 | 86 | 76
F58906,吉林师范大学第06组,化,493,F58906 | 吉林师范大学第06组 | 化 | 493 | 183 | 93 | 113 | 51 | T7 | 69 | 16
F58907,吉林师范大学第07组,化,501,F58907 | 吉林师范大学第07组 | 化 | 501 | 196 | 103 | 111 | 50 | 75 | 69
F59002,吉林工程技术师范学院第02组,化,474,F59002 | 吉林工程技术师范学院第02组 | 化 | 474 | 185 | 95 | 104 | 46 | 70 | 69 | 27
F59103,长春师范大学第03组,不限,486,F59103 | 长春师范大学第03组 | 不限 | 486 | 190 | 102 | 114 | 36 | 74 | 72 | 10
F59104,长春师范大学第04组,化,503,F59104 | 长春师范大学第04组 | 化 | 503 | 204 | 104 | 93 | 47 | 80 | 79 | 2
F59105,长春师范大学第05组,地,513,F59105 | 长春师范大学第05组 | 地 | 513 | 194 | 108 | 91 | 63 | 88 | 77
F59106,长春师范大学第06组,化,478,F59106 | 长春师范大学第06组 | 化 | 478 | 193 | 100 | 120 | 39 | 63 | 63
F59202,白城师范学院第02组,化,478,F59202 | 白城师范学院第02组 | 化 | 478 | 176 | 94 | 106 | 51 | 19 | 66
F59203,白城师范学院第03组,化,489,F59203 | 白城师范学院第03组 | 化 | 489 | 219 | 115 | 104 | 48 | 61 | 57
F59303,吉林财经大学第03组,个限,518,F59303 | 吉林财经大学第03组 | 个限 | 518 | 194 | 99 | 116 | 46 | 84 | 78 | 2
F59304,吉林财经大学第04组,化,534,F59304 | 吉林财经大学第04组 | 化 | 534 | 201 | 111 | 131 | 47 | 79 | 76 | 11
F59305,吉林财经大学第05组,不限,519,F59305 | 吉林财经大学第05组 | 不限 | 519 | 194 | 103 | 112 | 49 | 87 | 77 | 3
F59503,吉林艺术学院第03组,不限,487,F59503 | 吉林艺术学院第03组 | 不限 | 487 | 180 | 93 | 85 | 51 | 83 | 78 | 3
F59602,吉林工商学院第02组,不限,486,F59602 | 吉林工商学院第02组 | 不限 | 486 | 195 | 100 | 72 | 44 | 85 | 80
F59603,吉林工商学院第03组,化,481,F59603 | 吉林工商学院第03组 | 化 | 481 | 173 | 94 | 100 | 60 | 78 | 70
F59702,长春工程学院第02组,不限,477,F59702 | 长春工程学院第02组 | 不限 | 477 | 207 | 111 | 83 | 45 | 71 | 71
F59703,长春工程学院第03组,化,485,F59703 | 长春工程学院第03组 | 化 | 485 | 185 | 105 | 82 | 60 | 80 | 78 | 3
F59704,长春工程学院第04组,不限,469,F59704 | 长春工程学院第04组 | 不限 | 469 | 183 | 95 | 98 | 47 | 75 | 66 | 边防子女预科班
F59802,吉林农业科技学院第02组,不限,477,F59802 | 吉林农业科技学院第02组 | 不限 | 477 | 202 | 102 | 98 | 41 | 71 | 65
F59803,吉林农业科技学院第03组,化,475,F59803 | 吉林农业科技学院第03组 | 化 | 475 | 192 | 99 | 65 | 60 | 79 | 79 | 16
F59902,吉林警察学院第02组,不限,516,F59902 | 吉林警察学院第02组 | 不限 | 516 | 185 | 104 | 113 | 50 | 90 | 68 | 4
F60010,长春大学第10组,不限,530,F60010 | 长春大学第10组 | 不限 | 530 | 210 | 111 | 112 | 66 | 73 | 69 | 13
