page,code,name,req,score,语数之和,语数最高,外语,物理,再选最高,再选次高,志愿号,备注,row
52,H73502,长沙理工大学城南学院第02组,不限,471,员204,112,38,H70,86,73,9,,H73502 | 长沙理工大学城南学院第02组 | 不限 | 471 | 员204 | 112 | 38 | H70 | 86 | 73 | 9
52,H73602,湖南应用技术学院第02组,不限,442,163,91,【105,33,72,69,5,,H73602 | 湖南应用技术学院第02组 | 不限 | 442 | 163 | 91 | 【105 | 33 | 72 | 69 | 5
52,H73802,湖南交通工程学院第02组,不限,434,165,】102,78,50,83,58,11,,H73802 | 湖南交通工程学院第02组 | 不限 | 434 | 165 | 】102 | 78 | 50 | 83 | 58 | 11
52,H76702,汕头大学第02组,生不限,588,办219,111,117,79,87,86,3,,H76702 | 汕头大学第02组 | 生不限 | 588 | 办219 | 111 | 117 | 79 | 87 | 86 | 3
52,H76703,汕头大学第03组,招化,583,207,110,112,83,93,88,3,,H76703 | 汕头大学第03组 | 招化 | 583 | 207 | 110 | 112 | 83 | 93 | 88 | 3
52,H76802,学华南农业大学第02组,不限,576,202,107,126,82,86,80,36,,H76802 | 学华南农业大学第02组 | 不限 | 576 | 202 | 107 | 126 | 82 | 86 | 80 | 36
52,H76803,华南农业大学第03组,北化,587,235,121,98,92,82,80,14,,H76803 | 华南农业大学第03组 | 北化 | 587 | 235 | 121 | 98 | 92 | 82 | 80 | 14
52,H76804,等湖华南农业大学第04组,化或生,584,215,109,126,82,88,73,1,,H76804 | 等湖华南农业大学第04组 | 化或生 | 584 | 215 | 109 | 126 | 82 | 88 | 73 | 1
52,H76805,高华南农业大学第05组,化或生,575,209,105,127,72,84,83,15,,H76805 | 高华南农业大学第05组 | 化或生 | 575 | 209 | 105 | 127 | 72 | 84 | 83 | 15
52,H76904,【广东海洋大学第04组,不限,544,220,113,103,66,79,76,3,,H76904 | 【广东海洋大学第04组 | 不限 | 544 | 220 | 113 | 103 | 66 | 79 | 76 | 3
52,H76905,省号广东海洋大学第05组,不限,545,207,111,135,62,78,63,1,,H76905 | 省号广东海洋大学第05组 | 不限 | 545 | 207 | 111 | 135 | 62 | 78 | 63 | 1
52,H76906,北广东海洋大学第06组,不限,526,187,104,121,54,87,77,4,,H76906 | 北广东海洋大学第06组 | 不限 | 526 | 187 | 104 | 121 | 54 | 87 | 77 | 4
52,H76907,众广东海洋大学第07组,不限,564,207,112,129,50,90,78,5,,H76907 | 众广东海洋大学第07组 | 不限 | 564 | 207 | 112 | 129 | 50 | 90 | 78 | 5
52,H76908,湖公广东海洋大学第08组,化,531,207,105,105,76,72,71,9,,H76908 | 湖公广东海洋大学第08组 | 化 | 531 | 207 | 105 | 105 | 76 | 72 | 71 | 9
52,H76909,广东海洋大学第09组,化和生,523,200,110,124,57,79,63,2,,H76909 | 广东海洋大学第09组 | 化和生 | 523 | 200 | 110 | 124 | 57 | 79 | 63 | 2
52,H76910,信广东海洋大学第10组,化或生,533,206,107,100,68,83,76,11,,H76910 | 信广东海洋大学第10组 | 化或生 | 533 | 206 | 107 | 100 | 68 | 83 | 76 | 11
52,H76911,广东海洋大学第11组,化或生,535,193,104,105,60,89,88,10,,H76911 | 广东海洋大学第11组 | 化或生 | 535 | 193 | 104 | 105 | 60 | 89 | 88 | 10
52,H77002,微广州医科大学第02组,不限,582,208,107,117,78,90,89,5,,H77002 | 微广州医科大学第02组 | 不限 | 582 | 208 | 107 | 117 | 78 | 90 | 89 | 5
52,H77003,广州医科大学第03组,化或生,619,231,118,138,79,87,84,1,,H77003 | 广州医科大学第03组 | 化或生 | 619 | 231 | 118 | 138 | 79 | 87 | 84 | 1
52,H77102,广东医科大学第02组,化,588,215,119,120,77,89,87,4,,H77102 | 广东医科大学第02组 | 化 | 588 | 215 | 119 | 120 | 77 | 89 | 87 | 4
52,H77103,广东医科大学第03组,化或生,598,217,121,124,77,86,84,33,,H77103 | 广东医科大学第03组 | 化或生 | 598 | 217 | 121 | 124 | 77 | 86 | 84 | 33
52,H77204,广州中医药大学第04组,不限,582,231,118,117,75,83,76,23,,H77204 | 广州中医药大学第04组 | 不限 | 582 | 231 | 118 | 117 | 75 | 83 | 76 | 23
52,H77205,广州中医药大学第05组,不限,573,213,121,125,67,83,75,5,,H77205 | 广州中医药大学第05组 | 不限 | 573 | 213 | 121 | 125 | 67 | 83 | 75 | 5
52,H77206,广州中医药大学第06组,化,587,217,110,116,77,89,88,6,,H77206 | 广州中医药大学第06组 | 化 | 587 | 217 | 110 | 116 | 77 | 89 | 88 | 6
52,H77207,广州中医药大学第07组,化或生,623,243,131,124,85,86,85,1,,H77207 | 广州中医药大学第07组 | 化或生 | 623 | 243 | 131 | 124 | 85 | 86 | 85 | 1
52,H77208,广州中医药大学第08组,化或生,600,225,117,128,81,86,80,1,,H77208 | 广州中医药大学第08组 | 化或生 | 600 | 225 | 117 | 128 | 81 | 86 | 80 | 1
52,H77301,广东药科大学第01组,化或生,540,218,115,76,81,86,79,6,,H77301 | 广东药科大学第01组 | 化或生 | 540 | 218 | 115 | 76 | 81 | 86 | 79 | 6
52,H77302,广东药科大学第02组,化或生,539,218,113,97,71,85,68,31,,H77302 | 广东药科大学第02组 | 化或生 | 539 | 218 | 113 | 97 | 71 | 85 | 68 | 31
53,H77402,华南师范大学第02组,不限,616,241,132,119,80,88,88,18,,H77402 | 华南师范大学第02组 | 不限 | 616 | 241 | 132 | 119 | 80 | 88 | 88 | 18
53,H77403,华南师范大学第03组,化,612,232,117,126,84,87,83,14,,H77403 | 华南师范大学第03组 | 化 | 612 | 232 | 117 | 126 | 84 | 87 | 83 | 14
53,H77404,华南师范大学第04组,化或生,609,227,117,116,80,95,91,7,,H77404 | 华南师范大学第04组 | 化或生 | 609 | 227 | 117 | 116 | 80 | 95 | 91 | 7
53,H77504,韶关学院第04组,不限,477,186,94,72,76,80,63,20,,H77504 | 韶关学院第04组 | 不限 | 477 | 186 | 94 | 72 | 76 | 80 | 63 | 20
53,H77505,韶关学院第05组,化或生,478,187,107,103,43,78,67,29,,H77505 | 韶关学院第05组 | 化或生 | 478 | 187 | 107 | 103 | 43 | 78 | 67 | 29
53,H77506,韶关学院第06组,化或生,477,182,101,83,57,81,74,22,,H77506 | 韶关学院第06组 | 化或生 | 477 | 182 | 101 | 83 | 57 | 81 | 74 | 22
53,H77601,惠州学院第01组,不限,509,194,106,102,44,87,72,2,,H77601 | 惠州学院第01组 | 不限 | 509 | 194 | 106 | 102 | 44 | 87 | 72 | 2
53,H77602,惠州学院第02组,不限,553,216,114,118,60,85,74,3,,H77602 | 惠州学院第02组 | 不限 | 553 | 216 | 114 | 118 | 60 | 85 | 74 | 3
53,H77904,岭南师范学院第04组,不限,510,193,101,96,75,室76,70,】14,,H77904 | 岭南师范学院第04组 | 不限 | 510 | 193 | 101 | 96 | 75 | 室76 | 70 | 】14
53,H77905,岭南师范学院第05组,不限,501,176,93,99,74,83,69,B10,,H77905 | 岭南师范学院第05组 | 不限 | 501 | 176 | 93 | 99 | 74 | 83 | 69 | B10
53,H77906,岭南师范学院第06组,不限,527,197,99,77,公73,93,S87,16,,H77906 | 岭南师范学院第06组 | 不限 | 527 | 197 | 99 | 77 | 公73 | 93 | S87 | 16
53,H77907,岭南师范学院第07组,不限,511,193,102,办109,48,85,Z76,7,,H77907 | 岭南师范学院第07组 | 不限 | 511 | 193 | 102 | 办109 | 48 | 85 | Z76 | 7
53,H77908,岭南师范学院第08组,不限,465,176,98,110,46,S69,64,9,,H77908 | 岭南师范学院第08组 | 不限 | 465 | 176 | 98 | 110 | 46 | S69 | 64 | 9
53,H77909,岭南师范学院第09组,化,503,190,会109,118,B44,78,73,10,,H77909 | 岭南师范学院第09组 | 化 | 503 | 190 | 会109 | 118 | B44 | 78 | 73 | 10
53,H78002,肇庆学院第02组,不限,502,员196,105,97,H43,84,82,4,,H78002 | 肇庆学院第02组 | 不限 | 502 | 员196 | 105 | 97 | H43 | 84 | 82 | 4
53,H78003,肇庆学院第03组,生或地,489,168,91,【93,72,86,70,1,,H78003 | 肇庆学院第03组 | 生或地 | 489 | 168 | 91 | 【93 | 72 | 86 | 70 | 1
53,H78104,嘉应学院第04组,不限,479,177,】103,104,50,80,68,6,,H78104 | 嘉应学院第04组 | 不限 | 479 | 177 | 】103 | 104 | 50 | 80 | 68 | 6
53,H78105,嘉应学院第05组,生化或地,485,办199,108,108,35,78,65,10,,H78105 | 嘉应学院第05组 | 生化或地 | 485 | 办199 | 108 | 108 | 35 | 78 | 65 | 10
53,H78202,广州体育学院第02组,招不限,496,185,100,83,75,77,76,7,,H78202 | 广州体育学院第02组 | 招不限 | 496 | 185 | 100 | 83 | 75 | 77 | 76 | 7
53,H78502,学广东技术师范大学第02组,不限,536,214,111,95,56,88,83,1,,H78502 | 学广东技术师范大学第02组 | 不限 | 536 | 214 | 111 | 95 | 56 | 88 | 83 | 1
53,H78602,深圳大学第02组,北不限,621,244,134,104,92,91,90,1,,H78602 | 深圳大学第02组 | 北不限 | 621 | 244 | 134 | 104 | 92 | 91 | 90 | 1
53,H78603,等湖深圳大学第03组,不限,597,226,113,116,79,89,87,1,,H78603 | 等湖深圳大学第03组 | 不限 | 597 | 226 | 113 | 116 | 79 | 89 | 87 | 1
53,H78604,高深圳大学第04组,化或生,627,226,114,131,86,90,84,5,,H78604 | 高深圳大学第04组 | 化或生 | 627 | 226 | 114 | 131 | 86 | 90 | 84 | 5
53,H78702,【广东财经大学第02组,不限,578,219,118,113,79,87,80,3,,H78702 | 【广东财经大学第02组 | 不限 | 578 | 219 | 118 | 113 | 79 | 87 | 80 | 3
53,H78802,省号广州大学第02组,不限,596,235,132,100,95,90,76,7,,H78802 | 省号广州大学第02组 | 不限 | 596 | 235 | 132 | 100 | 95 | 90 | 76 | 7
53,H78901,北广州航海学院第01组,化,509,182,102,98,59,92,78,2,,H78901 | 北广州航海学院第01组 | 化 | 509 | 182 | 102 | 98 | 59 | 92 | 78 | 2
53,H79002,众广东警官学院第02组,政,510,192,100,118,41,89,70,1,,H79002 | 众广东警官学院第02组 | 政 | 510 | 192 | 100 | 118 | 41 | 89 | 70 | 1
53,H79101,湖公仲恺农业工程学院第01组,不限,509,179,91,101,64,87,78,1,,H79101 | 湖公仲恺农业工程学院第01组 | 不限 | 509 | 179 | 91 | 101 | 64 | 87 | 78 | 1
53,H79203,五邑大学第03组,不限,529,208,104,104,66,78,73,5,,H79203 | 五邑大学第03组 | 不限 | 529 | 208 | 104 | 104 | 66 | 78 | 73 | 5
53,H79204,信五邑大学第04组,化,509,202,105,66,79,84,78,23,,H79204 | 信五邑大学第04组 | 化 | 509 | 202 | 105 | 66 | 79 | 84 | 78 | 23
53,H79205,五邑大学第05组,化或生,530,197,101,103,75,86,69,7,,H79205 | 五邑大学第05组 | 化或生 | 530 | 197 | 101 | 103 | 75 | 86 | 69 | 7
53,H79302,微广东金融学院第02组,不限,541,220,113,91,62,90,78,14,,H79302 | 微广东金融学院第02组 | 不限 | 541 | 220 | 113 | 91 | 62 | 90 | 78 | 14
53,H79401,广东石油化工学院第01组,不限,511,204,111,88,61,83,75,2,,H79401 | 广东石油化工学院第01组 | 不限 | 511 | 204 | 111 | 88 | 61 | 83 | 75 | 2
53,H79402,广东石油化工学院第02组,不限,503,201,101,76,68,86,72,6,,H79402 | 广东石油化工学院第02组 | 不限 | 503 | 201 | 101 | 76 | 68 | 86 | 72 | 6
53,H79403,广东石油化工学院第03组,不限,509,217,109,80,69,85,58,1,,H79403 | 广东石油化工学院第03组 | 不限 | 509 | 217 | 109 | 80 | 69 | 85 | 58 | 1
53,H79404,广东石油化工学院第04组,不限,513,196,111,98,66,78,75,3,,H79404 | 广东石油化工学院第04组 | 不限 | 513 | 196 | 111 | 98 | 66 | 78 | 75 | 3
53,H79501,东莞理工学院第01组,不限,551,212,111,102,70,91,76,5,,H79501 | 东莞理工学院第01组 | 不限 | 551 | 212 | 111 | 102 | 70 | 91 | 76 | 5
53,H79605,广东工业大学第05组,不限,604,218,118,135,75,90,86,2,,H79605 | 广东工业大学第05组 | 不限 | 604 | 218 | 118 | 135 | 75 | 90 | 86 | 2
53,H79606,广东工业大学第06组,不限,593,235,121,99,88,88,83,12,,H79606 | 广东工业大学第06组 | 不限 | 593 | 235 | 121 | 99 | 88 | 88 | 83 | 12
53,H79607,广东工业大学第07组,不限,594,240,133,99,80,88,87,4,,H79607 | 广东工业大学第07组 | 不限 | 594 | 240 | 133 | 99 | 80 | 88 | 87 | 4
53,H79608,广东工业大学第08组,不限,587,218,110,124,79,85,81,2,,H79608 | 广东工业大学第08组 | 不限 | 587 | 218 | 110 | 124 | 79 | 85 | 81 | 2
53,H79703,广东外语外贸大学第03组,不限,569,209,114,116,76,86,82,2,,H79703 | 广东外语外贸大学第03组 | 不限 | 569 | 209 | 114 | 116 | 76 | 86 | 82 | 2
54,H79801,佛山科学技术学院第01组,不限,497,194,100,101,56,78,68,10,,H79801 | 佛山科学技术学院第01组 | 不限 | 497 | 194 | 100 | 101 | 56 | 78 | 68 | 10
54,H79802,佛山科学技术学院第02组,化,495,204,102,105,46,78,62,2,,H79802 | 佛山科学技术学院第02组 | 化 | 495 | 204 | 102 | 105 | 46 | 78 | 62 | 2
54,H79803,佛山科学技术学院第03组,化或生,493,188,97,99,58,79,69,2,,H79803 | 佛山科学技术学院第03组 | 化或生 | 493 | 188 | 97 | 99 | 58 | 79 | 69 | 2
54,H79902,南方医科大学第02组,化或生,611,226,123,125,90,90,80,1,,H79902 | 南方医科大学第02组 | 化或生 | 611 | 226 | 123 | 125 | 90 | 90 | 80 | 1
54,H80202,深圳技术大学第02组,不限,597,229,116,122,81,87,78,6,,H80202 | 深圳技术大学第02组 | 不限 | 597 | 229 | 116 | 122 | 81 | 87 | 78 | 6
54,H83202,广东白云学院第02组,不限,456,161,87,105,42,84,64,1,,H83202 | 广东白云学院第02组 | 不限 | 456 | 161 | 87 | 105 | 42 | 84 | 64 | 1
54,H83602,广州城市理工学院第02组,不限,451,175,94,100,48,73,55,9,,H83602 | 广州城市理工学院第02组 | 不限 | 451 | 175 | 94 | 100 | 48 | 73 | 55 | 9
54,H83603,广州城市理工学院第03组,化,447,180,100,54,52,83,78,1,,H83603 | 广州城市理工学院第03组 | 化 | 447 | 180 | 100 | 54 | 52 | 83 | 78 | 1
54,H83702,广州软件学院第02组,不限,466,196,103,54,63,室78,75,】11,,H83702 | 广州软件学院第02组 | 不限 | 466 | 196 | 103 | 54 | 63 | 室78 | 75 | 】11
54,H83703,广州软件学院第03组,不限,463,153,92,95,52,84,79,B4,,H83703 | 广州软件学院第03组 | 不限 | 463 | 153 | 92 | 95 | 52 | 84 | 79 | B4
54,H83802,广州南方学院第02组,不限,474,186,96,88,公56,79,S65,2,,H83802 | 广州南方学院第02组 | 不限 | 474 | 186 | 96 | 88 | 公56 | 79 | S65 | 2
54,H83803,广州南方学院第03组,不限,445,159,93,办105,46,70,Z65,4,,H83803 | 广州南方学院第03组 | 不限 | 445 | 159 | 93 | 办105 | 46 | 70 | Z65 | 4
54,H83902,广东外语外贸大学南国商学院第02组,不限,466,169,103,115,46,S75,61,3,,H83902 | 广东外语外贸大学南国商学院第02组 | 不限 | 466 | 169 | 103 | 115 | 46 | S75 | 61 | 3
54,H84302,广州理工学院第02组,不限,445,173,会98,70,B48,82,72,5,,H84302 | 广州理工学院第02组 | 不限 | 445 | 173 | 会98 | 70 | B48 | 82 | 72 | 5
54,H84502,广州华立学院第02组,不限,464,员184,92,85,H60,69,66,5,,H84502 | 广州华立学院第02组 | 不限 | 464 | 员184 | 92 | 85 | H60 | 69 | 66 | 5
54,H84602,广州应用科技学院第02组,不限,452,185,106,【90,51,67,59,3,,H84602 | 广州应用科技学院第02组 | 不限 | 452 | 185 | 106 | 【90 | 51 | 67 | 59 | 3
54,H84704,广州商学院第04组,不限,435,186,】98,92,28,66,63,1,,H84704 | 广州商学院第04组 | 不限 | 435 | 186 | 】98 | 92 | 28 | 66 | 63 | 1
54,H84803,北京理工大学珠海学院第03组,生不限,510,办201,106,74,74,83,78,3,,H84803 | 北京理工大学珠海学院第03组 | 生不限 | 510 | 办201 | 106 | 74 | 74 | 83 | 78 | 3
54,H84804,北京理工大学珠海学院第04组,招不限,478,181,99,69,69,81,78,12,,H84804 | 北京理工大学珠海学院第04组 | 招不限 | 478 | 181 | 99 | 69 | 69 | 81 | 78 | 12
54,H85202,学广东科技学院第02组,不限,454,158,99,122,28,77,69,4,,H85202 | 学广东科技学院第02组 | 不限 | 454 | 158 | 99 | 122 | 28 | 77 | 69 | 4
54,H85502,东莞城市学院第02组,北不限,439,169,89,98,34,71,67,11,,H85502 | 东莞城市学院第02组 | 北不限 | 439 | 169 | 89 | 98 | 34 | 71 | 67 | 11
54,H85503,等湖东莞城市学院第03组,化或地,432,168,98,74,50,71,69,4,,H85503 | 等湖东莞城市学院第03组 | 化或地 | 432 | 168 | 98 | 74 | 50 | 71 | 69 | 4
54,H85702,高北京师范大学-香港浸会大学联合国际学院第02组,不限,570,200,107,135,69,84,82,7,,H85702 | 高北京师范大学-香港浸会大学联合国际学院第02组 | 不限 | 570 | 200 | 107 | 135 | 69 | 84 | 82 | 7
54,H85901,【深圳北理莫斯科大学第01组,不限,562,205,105,132,62,80,73,8,,H85901 | 【深圳北理莫斯科大学第01组 | 不限 | 562 | 205 | 105 | 132 | 62 | 80 | 73 | 8
54,H86001,省号广东以色列理工学院第01组,不限,556,183,100,120,85,85,83,4,,H86001 | 省号广东以色列理工学院第01组 | 不限 | 556 | 183 | 100 | 120 | 85 | 85 | 83 | 4
54,H86002,北广东以色列理工学院第02组,化,554,214,119,121,64,79,76,9,,H86002 | 北广东以色列理工学院第02组 | 化 | 554 | 214 | 119 | 121 | 64 | 79 | 76 | 9
54,H86003,众广东以色列理工学院第03组,化或生,552,212,111,106,67,84,83,3,,H86003 | 众广东以色列理工学院第03组 | 化或生 | 552 | 212 | 111 | 106 | 67 | 84 | 83 | 3
54,H89002,湖公广西大学第02组,不限,596,222,118,110,86,89,89,6,,H89002 | 湖公广西大学第02组 | 不限 | 596 | 222 | 118 | 110 | 86 | 89 | 89 | 6
54,H89003,广西大学第03组,化,594,209,110,116,85,92,92,5,,H89003 | 广西大学第03组 | 化 | 594 | 209 | 110 | 116 | 85 | 92 | 92 | 5
54,H89004,信广西大学第04组,化或生,590,213,111,130,75,88,84,1,,H89004 | 信广西大学第04组 | 化或生 | 590 | 213 | 111 | 130 | 75 | 88 | 84 | 1
54,H89102,广西科技大学第02组,不限,519,226,114,71,80,74,68,16,,H89102 | 广西科技大学第02组 | 不限 | 519 | 226 | 114 | 71 | 80 | 74 | 68 | 16
54,H89103,微广西科技大学第03组,不限,507,204,109,99,61,73,70,13,,H89103 | 微广西科技大学第03组 | 不限 | 507 | 204 | 109 | 99 | 61 | 73 | 70 | 13
54,H89104,广西科技大学第04组,化,488,184,106,119,36,76,73,6,,H89104 | 广西科技大学第04组 | 化 | 488 | 184 | 106 | 119 | 36 | 76 | 73 | 6
54,H89105,广西科技大学第05组,化和生,513,189,96,106,70,76,72,6,,H89105 | 广西科技大学第05组 | 化和生 | 513 | 189 | 96 | 106 | 70 | 76 | 72 | 6
54,H89106,广西科技大学第06组,化或生,504,190,103,102,64,76,72,11,,H89106 | 广西科技大学第06组 | 化或生 | 504 | 190 | 103 | 102 | 64 | 76 | 72 | 11
54,H89201,桂林电子科技大学第01组,不限,571,217,109,119,74,81,80,5,,H89201 | 桂林电子科技大学第01组 | 不限 | 571 | 217 | 109 | 119 | 74 | 81 | 80 | 5
54,H89202,桂林电子科技大学第02组,化,562,212,111,123,75,78,74,11,,H89202 | 桂林电子科技大学第02组 | 化 | 562 | 212 | 111 | 123 | 75 | 78 | 74 | 11
54,H89203,桂林电子科技大学第03组,化或生,549,221,113,87,70,88,83,10,,H89203 | 桂林电子科技大学第03组 | 化或生 | 549 | 221 | 113 | 87 | 70 | 88 | 83 | 10
54,H89207,桂林电子科技大学第07组,不限,509,187,94,106,65,88,63,1,边防子女预科班,H89207 | 桂林电子科技大学第07组 | 不限 | 509 | 187 | 94 | 106 | 65 | 88 | 63 | 1 | 边防子女预科班
54,H89302,桂林理工大学第02组,不限,548,223,118,101,73,81,70,6,,H89302 | 桂林理工大学第02组 | 不限 | 548 | 223 | 118 | 101 | 73 | 81 | 70 | 6
54,H89303,桂林理工大学第03组,不限,536,219,112,93,58,87,79,1,,H89303 | 桂林理工大学第03组 | 不限 | 536 | 219 | 112 | 93 | 58 | 87 | 79 | 1
54,H89304,桂林理工大学第04组,不限,521,200,105,112,50,80,79,2,,H89304 | 桂林理工大学第04组 | 不限 | 521 | 200 | 105 | 112 | 50 | 80 | 79 | 2
55,H89305,桂林理工大学第05组,不限,523,207,110,95,77,74,70,3,,H89305 | 桂林理工大学第05组 | 不限 | 523 | 207 | 110 | 95 | 77 | 74 | 70 | 3
55,H89306,桂林理工大学第06组,不限,533,200,102,103,64,85,81,2,,H89306 | 桂林理工大学第06组 | 不限 | 533 | 200 | 102 | 103 | 64 | 85 | 81 | 2
55,H89307,桂林理工大学第07组,不限,519,195,102,115,54,78,77,3,,H89307 | 桂林理工大学第07组 | 不限 | 519 | 195 | 102 | 115 | 54 | 78 | 77 | 3
55,H89308,桂林理工大学第08组,化,508,207,110,88,60,77,76,9,,H89308 | 桂林理工大学第08组 | 化 | 508 | 207 | 110 | 88 | 60 | 77 | 76 | 9
55,H89309,桂林理工大学第09组,化或地,529,207,113,89,74,88,71,2,,H89309 | 桂林理工大学第09组 | 化或地 | 529 | 207 | 113 | 89 | 74 | 88 | 71 | 2
55,H89401,广西医科大学第01组,化或生,608,218,112,126,89,88,87,3,,H89401 | 广西医科大学第01组 | 化或生 | 608 | 218 | 112 | 126 | 89 | 88 | 87 | 3
55,H89402,广西医科大学第02组,化或生,546,216,118,99,69,86,76,4,,H89402 | 广西医科大学第02组 | 化或生 | 546 | 216 | 118 | 99 | 69 | 86 | 76 | 4
55,H89702,桂林医学院第02组,不限,538,186,112,125,61,88,78,11,,H89702 | 桂林医学院第02组 | 不限 | 538 | 186 | 112 | 125 | 61 | 88 | 78 | 11
55,H89703,桂林医学院第03组,化或生,555,209,116,130,58,室84,74,】3,,H89703 | 桂林医学院第03组 | 化或生 | 555 | 209 | 116 | 130 | 58 | 室84 | 74 | 】3
