来源期号,来源PDF_SHA256,数据阶段,最终可用,PDF页码,页码范围角色,私有页图证据编号,私有页图SHA256,私有页图大小字节,私有OCR文本证据编号,私有OCR文本SHA256,OCR引擎,识别语言,OCR识别行数,OCR平均置信度,OCR错误,OCR行类型分布,OCR栏位分布,OCR_QC_P0数,OCR_QC_P1数,疑似招生计划行数,结构化状态,结构化院校数,结构化专业组数,结构化专业明细数,结构异常数,高严重结构异常数,候选V2字段任务数,候选V2字段P0任务数,底座页级复核优先级,底座页级审计状态,核验状态,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,146,招生计划明细页,page-146,54eae9eeb86f16c912740e9f0a7026cfe7d9e273691e7b85ac0c59327c49cff7,4013396,146_page-146,3335d039b2c3b2cbbd4fee3c897240d7b234b33ca2a1054af1a8dfd0f7e55807,apple_vision,"zh-Hans,en-US",280,0.7225,,major_or_numbered_line:166；page_header:2；school:14；table_header:2；text:96,left:151；outside:1；right:128,88,56,12,结构化招生计划页,6,9,76,8,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,147,招生计划明细页,page-147,f7422939e96e3a3d10a53cc517e79c6ae6c53bf7dd16eb61d33db4e17108b3e0,4428627,147_page-147,60911ab8e01b33ed98b00093b53a350a50003cc523e79d0afbf2ddb89e15da5a,apple_vision,"zh-Hans,en-US",277,0.7227,,major_or_numbered_line:129；page_header:2；school:28；table_header:2；text:116,left:162；right:115,81,76,19,结构化招生计划页,13,16,52,16,12,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,148,招生计划明细页,page-148,d0c82060dd4b126e06ba9d86a909da6433fd4a6446fad63fc600262613dd85fc,4049709,148_page-148,e48d464ad5b68952ca538b775a485310580ab56570b4560844d1dbefdbab2ba4,apple_vision,"zh-Hans,en-US",281,0.7235,,major_or_numbered_line:135；page_header:2；school:23；table_header:2；text:119,left:149；outside:1；right:131,79,66,15,结构化招生计划页,9,16,63,18,9,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,149,招生计划明细页,page-149,cb416f857ead23aa6e023ae6d4a382e8bf7f0da4326e2aa6af3e9c2c10ee3b55,4385502,149_page-149,8c42c9ddca0cc8e56476690e3f1e09d215b04cb4ab528d32a455d668e777cbbd,apple_vision,"zh-Hans,en-US",282,0.6943,,major_or_numbered_line:122；page_header:2；school:32；table_header:2；text:124,left:142；right:140,86,74,14,结构化招生计划页,12,21,59,22,12,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,150,招生计划明细页,page-150,d6a0e993f049c94fb57235d286228a08d3e5f8d24aa9ee539ce71e0121f720fe,4190786,150_page-150,44759f70b3e8ef0f59abbc2daa685f4a793c9b93fad671c96194a375c08badc8,apple_vision,"zh-Hans,en-US",254,0.6988,,major_or_numbered_line:112；page_header:2；school:11；table_header:2；text:127,left:128；outside:1；right:125,68,106,16,结构化招生计划页,6,9,54,7,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,151,招生计划明细页,page-151,cd61276d65fa72a1d5bc3a83887e1e48e62bfa3a1acc627b6ff343e516716cf0,4436376,151_page-151,744f191bd65746c30ca94966f8ded840ee72ef45c17a7bc51ed1af412498d1cf,apple_vision,"zh-Hans,en-US",297,0.6912,,major_or_numbered_line:161；page_header:2；school:18；table_header:2；text:114,left:145；right:152,78,130,11,结构化招生计划页,7,12,77,15,7,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,152,招生计划明细页,page-152,505a653637413fba62e8692b36d65e59f40edf33d663b5a6f27ba794f96f9b3f,4179113,152_page-152,b09553b1d0295cd537d8b567a4f9cf7e2d5ff5e52701b3576da23c43a397317b,apple_vision,"zh-Hans,en-US",239,0.6983,,major_or_numbered_line:94；page_header:2；school:8；table_header:2；text:133,left:130；outside:1；right:108,88,51,17,结构化招生计划页,1,8,46,11,4,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,153,招生计划明细页,page-153,de95db9ae0e06ab02f9e6f737d7148c9b2a6c830e1fba701a86bf5beec354abc,4357252,153_page-153,06190052ff8dd17df550b2ef52053d7271a12dbe159f838e7cfa9dafefd3207c,apple_vision,"zh-Hans,en-US",281,0.7160,,major_or_numbered_line:132；page_header:2；school:13；table_header:2；text:132,left:143；right:138,71,80,19,结构化招生计划页,7,11,63,6,2,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,154,招生计划明细页,page-154,748b17677b6c3966cf857eed57ec575bf3e1a2d2e9641743532f208e8b501475,4103645,154_page-154,4b51cee82bfa0095f77988f2ff3ef06a0644dbcd98ee4a84bdd3b65419edf680,apple_vision,"zh-Hans,en-US",264,0.7432,,major_or_numbered_line:118；page_header:2；school:10；table_header:2；text:132,left:147；outside:1；right:116,83,55,15,结构化招生计划页,2,9,55,12,10,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,155,招生计划明细页,page-155,3d63c4005b29e0ccccab9030959fd78de44bb1a1db33d4c412bc108ca86c22ce,4543041,155_page-155,c56d83f084a7f5f8a0f3d3b690bbf7f19a52ee7b32696ecdfd86005b82179fff,apple_vision,"zh-Hans,en-US",247,0.6806,,major_or_numbered_line:107；page_header:2；school:9；table_header:2；text:127,left:132；right:115,88,64,23,结构化招生计划页,3,8,50,11,2,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,156,招生计划明细页,page-156,eb7c43fe869cd05e12f8b293abef9c3562f47f975e17342b8027f48e6512f96e,4234134,156_page-156,992bada187db0a3a76aaf7a03ce1b94ff23f942613272cd3243f41e7028c4e44,apple_vision,"zh-Hans,en-US",284,0.6933,,major_or_numbered_line:118；page_header:2；school:15；table_header:2；text:147,left:144；outside:1；right:139,84,80,27,结构化招生计划页,3,13,54,20,11,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,157,招生计划明细页,page-157,e18e87288da8f60c1e553a32bbd167761a1a84d41a7fe7100290d979c3b77914,4561380,157_page-157,480adcfa1ce76917b4afa0bef3fcca871bc1345d360a99479364847f1391fb50,apple_vision,"zh-Hans,en-US",253,0.6862,,major_or_numbered_line:102；page_header:2；school:17；table_header:2；text:130,left:132；right:121,100,55,11,结构化招生计划页,2,15,48,11,3,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,158,招生计划明细页,page-158,a87025f98e89ca119a9759ffc4430498b004f0187ea09a3761bc471601d708d0,4173878,158_page-158,a41466aa7b8c9ba01e0629d2464aa171bd0710b196c68db7bfe1ae4f6762d37d,apple_vision,"zh-Hans,en-US",291,0.6959,,major_or_numbered_line:109；page_header:2；school:24；table_header:2；text:154,left:145；outside:1；right:145,109,58,13,结构化招生计划页,4,21,51,29,19,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,159,招生计划明细页,page-159,90a10065086a338c730fa8d271b52d5605c7f4474020e6951ebe043f2f77fceb,4245491,159_page-159,d20fe743a012fad039578843373b89e2313d06d2f7dead9d6c90bb4c0ec4694c,apple_vision,"zh-Hans,en-US",304,0.7082,,major_or_numbered_line:144；page_header:2；school:18；table_header:2；text:138,left:161；right:143,68,100,16,结构化招生计划页,5,15,66,15,5,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,160,招生计划明细页,page-160,ba67d0d92895f27216dee68abeb00ea8ea90e4767d512769809175bd2eb2d50a,3899477,160_page-160,8663129170369f8893b8b5247bc04cc0967c6573ca1017bbe98a64d7cc1526ac,apple_vision,"zh-Hans,en-US",291,0.7021,,major_or_numbered_line:143；page_header:2；school:24；table_header:2；text:120,left:135；outside:1；right:155,78,87,15,结构化招生计划页,8,18,70,30,17,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,161,招生计划明细页,page-161,773d0984b41b1d6241bad310c6144451eb0b8369274ff01a248738360f1f4ea0,4338880,161_page-161,08d4819bd3872a2b1719b672e9631d30a2382b235cfd73b13cdc913c8b2c6ec9,apple_vision,"zh-Hans,en-US",279,0.7000,,major_or_numbered_line:140；page_header:2；school:21；table_header:2；text:114,left:150；right:129,76,119,12,结构化招生计划页,9,13,64,44,39,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,162,招生计划明细页,page-162,765285f5e35a118ccc456c3fd3d744ff2bde4e4b3343ce9928fb8780b5050d93,4078749,162_page-162,c7f0ce186af610771a75560ba1036c91ba660e56638abef18bf5498d3bf32937,apple_vision,"zh-Hans,en-US",245,0.6604,,major_or_numbered_line:101；page_header:2；school:19；table_header:2；text:121,left:109；outside:1；right:135,67,100,25,结构化招生计划页,6,15,45,17,14,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,163,招生计划明细页,page-163,b75e91e805183484669b46e781c536847bb00edd956767470058421f8802fde5,4189288,163_page-163,95507d7e65bc36ac00f71d6778cc3bf69acb1a56a3cbb9956ed6b43a8ad1749b,apple_vision,"zh-Hans,en-US",293,0.7147,,major_or_numbered_line:168；page_header:2；school:17；table_header:2；text:104,left:142；right:151,91,81,14,结构化招生计划页,7,9,78,46,33,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,164,招生计划明细页,page-164,2c0e2ecd289f9fb1c7837e2c729ce3bc1c2b39e9800f18d97638061b662d1eb5,3901271,164_page-164,eaf538849b4f21b93a9554d2e06026f808fef0403235d26b949efa55f5abfe69,apple_vision,"zh-Hans,en-US",286,0.7315,,major_or_numbered_line:167；page_header:2；school:14；table_header:2；text:101,left:139；outside:1；right:146,86,57,22,结构化招生计划页,5,11,78,31,18,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,165,招生计划明细页,page-165,96af63b107f83263af1f7698b363cc1d1c19045f3d24d9d1d76afdc2c55e018e,4130513,165_page-165,ff9f9a95513d474f044e4066883a8ce46e8bb25fba2c2a27bebf5b34b0fcc53d,apple_vision,"zh-Hans,en-US",302,0.7358,,major_or_numbered_line:192；page_header:1；school:11；table_header:2；text:96,left:149；right:153,68,78,18,结构化招生计划页,3,8,89,63,41,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,166,招生计划明细页,page-166,c63c5d1de15e4f88e845c5826844b70b2196e9404791705416d5307d6bf756c2,4093066,166_page-166,173968e0fce453bbe5d82b2b23eb15f8fb028d5d2a791718df16da1c5a06a6c4,apple_vision,"zh-Hans,en-US",256,0.6477,,major_or_numbered_line:112；page_header:2；school:29；table_header:2；text:111,left:138；outside:1；right:117,128,36,14,结构化招生计划页,7,24,49,18,12,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,167,招生计划明细页,page-167,28b6851c3fbcfd30ea61d382e5be20287ce1e2a8e06822c2777cfc0b1c30b13e,4181096,167_page-167,77f692328c4ccd5cc48c931e3d8941852fb7cb4dd44a75dba0addcb1114ff2c4,apple_vision,"zh-Hans,en-US",286,0.7332,,major_or_numbered_line:151；page_header:2；school:19；table_header:2；text:112,left:144；right:142,87,55,14,结构化招生计划页,9,15,68,41,29,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,168,招生计划明细页,page-168,c30416c50a70fc45f824cd2981d66a14c02446edce02a3643f8874aa8b7db12f,3817781,168_page-168,855860002b62abaf2a0d6c219789e60f44a57fce593d09c40182941ed357b137,apple_vision,"zh-Hans,en-US",304,0.6826,,major_or_numbered_line:145；page_header:2；school:32；table_header:2；text:123,left:165；outside:1；right:138,93,78,18,结构化招生计划页,12,22,66,38,30,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,169,招生计划明细页,page-169,68154a8768710ed161ae9744da6f34c0186a97e0ea1823cd0bea01436a70a3f1,3979603,169_page-169,18292a8fa070135424a25d704f78f3bd8e18d0b477ce5beff8c5e3dd4049be34,apple_vision,"zh-Hans,en-US",294,0.7289,,major_or_numbered_line:166；page_header:2；school:18；table_header:2；text:106,left:149；right:145,68,77,12,结构化招生计划页,6,14,78,28,12,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,170,招生计划明细页,page-170,edb6ba0b16271dde3ce3dbb45381671948bc395f129e9e85b73792e15901507d,4011564,170_page-170,3b7a1ee4d6f59ff55c22a055972a437d388c33ab7939b41eb92d9df2abb4c5c4,apple_vision,"zh-Hans,en-US",297,0.6737,,major_or_numbered_line:141；page_header:2；school:30；table_header:2；text:122,left:155；outside:1；right:141,84,114,21,结构化招生计划页,14,24,61,30,21,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,171,招生计划明细页,page-171,3b6887f7ef96ceeba64623febe4727814cf56e42f6e5b755a1640519205d5506,4161134,171_page-171,3080a413792b9fe44fe5a5ef666ebe430227f39abb454998c0062074bb9a5dec,apple_vision,"zh-Hans,en-US",281,0.6986,,major_or_numbered_line:147；page_header:2；school:28；table_header:2；text:102,left:153；right:128,88,81,16,结构化招生计划页,11,22,65,40,29,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,172,招生计划明细页,page-172,c73ae77ee1ad1c80c06a79a51bf0e67f9cdf3a6d27b3e90d909a0b37abb30260,4013443,172_page-172,e4c15288f9ebdb284d568c91b6c3196bf273edcd57eed379e525bb70eb513ce2,apple_vision,"zh-Hans,en-US",277,0.7177,,major_or_numbered_line:147；page_header:2；school:15；table_header:2；text:111,left:156；outside:1；right:120,84,64,15,结构化招生计划页,2,13,70,23,20,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,173,招生计划明细页,page-173,3327c46e7dcdece640cd03438a653fbebbcd91304e102bf8b39dc5cf25ffd2f2,4311087,173_page-173,3ceaeec8d13366069e0199d61ac0c8203d6842cfce95dfb221f716092fc3f1d0,apple_vision,"zh-Hans,en-US",284,0.7148,,major_or_numbered_line:146；page_header:2；school:17；table_header:2；text:117,left:149；right:135,91,59,24,结构化招生计划页,4,15,66,8,4,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,174,招生计划明细页,page-174,17520511f5ffb2dce36ce538db70504ea2b75c7634ed708d39635a8ad9d7b6f3,3995012,174_page-174,8139000c992a7adf44739f221bf8b5a77434ac6f17cc209f4de7bed5c5959918,apple_vision,"zh-Hans,en-US",301,0.6927,,major_or_numbered_line:126；page_header:2；school:31；table_header:2；text:140,left:158；outside:1；right:142,114,58,13,结构化招生计划页,8,26,56,22,15,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,175,招生计划明细页,page-175,f565ef73b79299b7c6a0468006215e4840f866acda46646a7065eb93e9a7454b,4388931,175_page-175,d661f63c331024b523036e27521422636ce2f9f16b1e4217c86a961391558f38,apple_vision,"zh-Hans,en-US",284,0.7366,,major_or_numbered_line:134；page_header:2；school:27；table_header:2；text:119,left:141；right:143,86,55,18,结构化招生计划页,10,18,58,12,9,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,176,招生计划明细页,page-176,d5f140d68ff35fa0a9a5c1d92f028f54a10f942e5b980bb1a8ba1e349a2d50e8,4047346,176_page-176,c117d692a3ea7af5dfb05104f02ac0298c5555981f356cbdcd39dcce1a178f7d,apple_vision,"zh-Hans,en-US",303,0.7092,,major_or_numbered_line:133；page_header:2；school:29；table_header:2；text:137,left:160；outside:1；right:142,85,83,13,结构化招生计划页,9,21,61,27,22,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,177,招生计划明细页,page-177,f90b6a15eaf65695dce7057555dee3ec2761f11098afdee012ad15cc96b38afa,4215470,177_page-177,9c002365dabd2c6c9844ddaa1be6d54479449f508a7d8db8ed01baf7fc9bb20d,apple_vision,"zh-Hans,en-US",303,0.7003,,major_or_numbered_line:132；page_header:2；school:39；table_header:2；text:128,left:158；right:145,94,77,19,结构化招生计划页,13,32,61,19,11,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,178,招生计划明细页,page-178,86dd6b548fe9127b1964744a3d4f98653673ca4f76597573327c2778446df480,3808768,178_page-178,bf0c4fa021c40affdb16db1f6f4489266f6470426b10c0316578340624d726c6,apple_vision,"zh-Hans,en-US",312,0.7401,,major_or_numbered_line:197；page_header:2；school:13；table_header:2；text:98,left:167；outside:1；right:144,58,99,23,结构化招生计划页,6,9,90,26,8,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,179,招生计划明细页,page-179,e6edce4ffc40dc1f52ffc7882f6509eae9db248a937127305f48bf12285dc3c0,3973745,179_page-179,59abd5433daa9bbd3d7846b9ebde1e1144a9e7e2d422a9faec22b51ed4309320,apple_vision,"zh-Hans,en-US",332,0.7446,,major_or_numbered_line:220；page_header:2；school:11；table_header:2；text:97,left:164；right:168,61,91,16,结构化招生计划页,2,9,107,29,2,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,180,招生计划明细页,page-180,96c2588c5e4282b65d8227485645b4b4f6c85e9ac58fb9b1f8af486a86e10567,4052328,180_page-180,168dd098c7ab7d41e3368c8e63a8b39dff30698b0a2b8d35c1660317bf1a9982,apple_vision,"zh-Hans,en-US",299,0.7344,,major_or_numbered_line:151；page_header:2；school:12；table_header:2；text:132,left:164；outside:1；right:134,65,89,8,结构化招生计划页,3,9,71,18,8,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,181,招生计划明细页,page-181,6d3a25fac84ffb962fb789cb6abc0cbe2f8f116f74ffb74ba5f23efc5d7fb6ca,4344473,181_page-181,c01634e09a0063c75b409186b89fe4d8b725fd5a7aecc3e7b78ed205aa5dd46a,apple_vision,"zh-Hans,en-US",287,0.7171,,major_or_numbered_line:134；page_header:2；school:20；table_header:2；text:129,left:145；right:142,87,62,23,结构化招生计划页,9,15,62,15,8,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_public_page_manifest,false,182,招生计划明细页,page-182,f3eab65ffcede47b5e9392937d5f2546b5b1bad959afb7e120ffbc8691d27012,3991430,182_page-182,345922a7fa69d6407a13250bb1096490e1b43699daa067acdf97ec311170a52c,apple_vision,"zh-Hans,en-US",272,0.7132,,major_or_numbered_line:151；page_header:2；school:14；table_header:2；text:103,left:141；outside:1；right:130,86,62,12,结构化招生计划页,5,10,70,19,6,0,0,P0-优先核页,有结构化记录待核页,needs_manual_pdf_review,如该页进入候选或存在异常，回看私有PDF页图和OCR文本；字段值必须再核湖北官方系统和高校章程。
